,Name,Track_ID,Album,Artist,Artist_ID,Artist_Genre,Duration_ms,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Playlist,Mood,MoodR,ExplicitR
702,Can't Help Falling in Love,44AyOl4qVkzS48vBsbNXaC,Blue Hawaii,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,"['rock-and-roll', 'rockabilly']",182360,81,False,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,Love_Letter,Romance,4,0
704,Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,channel ORANGE,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",200746,79,False,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,Love_Letter,Romance,4,0
706,Norman fucking Rockwell,3RIgHHpnFKj5Rni1shokDj,Norman Fucking Rockwell!,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,"['art pop', 'pop']",248934,78,True,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,Love_Letter,Romance,4,1
708,High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,The Bends,Radiohead,4Z8W4fKeB5YxbusRsdQVPb,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",257480,75,False,0.419,0.383,4,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,Love_Letter,Romance,4,0
711,First Day of My Life,0eBryM7ePQH3Klt3jz8xZd,"I'm Wide Awake, It's Morning",Bright Eyes,5o206eFLx38glA2bb4zqIU,"['anti-folk', 'chamber pop', 'indie pop', 'indie rock', 'melancholia', 'omaha indie', 'stomp and holler']",188877,70,False,0.596,0.253,1,-14.369,0,0.0349,0.896,5.17e-05,0.102,0.368,95.162,Love_Letter,Romance,4,0
712,The Dress,0YMe6PHRbeDcN7KJdCG0bW,Absolutely,Dijon,0knGpCTbmG4ctl1wzYRZs4,"['bedroom soul', 'indie r&b']",184767,70,False,0.747,0.531,8,-5.99,1,0.0477,0.266,1.8e-06,0.192,0.785,88.009,Love_Letter,Romance,4,0
713,Video Games,24jvD83UgLmrdGjhWTFslY,Born To Die - The Paradise Edition,Lana Del Rey,00FQb4jTyendYWaN8pK0wa,"['art pop', 'pop']",281960,71,False,0.236,0.249,6,-9.595,0,0.0348,0.811,1e-06,0.087,0.181,72.847,Love_Letter,Romance,4,0
714,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster",6BrMEbPSSj55nQhkgf6DnE,Hatful of Hollow,The Smiths,3yY2gUcIsjMr8hjo51PoJ8,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",112706,69,False,0.241,0.468,2,-9.579,1,0.0272,0.534,0.0,0.161,0.451,91.581,Love_Letter,Romance,4,0
715,"Flightless Bird, American Mouth",1fEGtTZjrjJW8eUeewnNJR,The Shepherd's Dog,Iron & Wine,4M5nCE77Qaxayuhp3fVn4V,"['chamber pop', 'indie folk', 'stomp and holler']",241917,69,False,0.369,0.403,3,-7.996,1,0.0259,0.827,0.0541,0.106,0.177,154.899,Love_Letter,Romance,4,0
716,This Year's Love,1dQOMZz9SkT7ig0w65lQWC,White Ladder,David Gray,7J2lZBANizgPNfUzux31PV,"['neo mellow', 'permanent wave', 'pop rock']",245533,69,False,0.33,0.167,8,-11.635,1,0.0311,0.731,3.08e-05,0.101,0.202,164.954,Love_Letter,Romance,4,0
719,Lucky Man,2mxPSHEwjJWOQS7lGw6btF,Urban Hymns (Deluxe / Remastered 2016),The Verve,2cGwlqi3k18jFpUyTrsR84,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",293586,67,False,0.407,0.663,2,-7.591,1,0.0305,0.255,0.000166,0.0913,0.211,75.989,Love_Letter,Romance,4,0
721,Moon River,41cpvQ2GyGb2BRdIRSsTqK,Moon River,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",188323,67,False,0.24,0.116,0,-13.216,1,0.0329,0.877,0.00092,0.1,0.0937,77.349,Love_Letter,Romance,4,0
723,I Will Follow You into the Dark,3kZC0ZmFWrEHdUCmUqlvgZ,Plans,Death Cab for Cutie,0YrtvWJMgSdVrk3SfNjTbx,"['indie pop', 'indie rock', 'modern rock', 'washington indie']",189186,66,False,0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401,Love_Letter,Romance,4,0
724,Green Eyes,3ou9rSNUQnE7XYmJkUUIOc,A Rush of Blood to the Head,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,"['permanent wave', 'pop']",223040,66,False,0.607,0.405,9,-8.607,1,0.0265,0.539,6.7e-06,0.231,0.233,129.543,Love_Letter,Romance,4,0
725,I Always Wanna Die (Sometimes),7iPlcFvOMOzt6v0QvcAueZ,A Brief Inquiry Into Online Relationships,The 1975,3mIj9lX2MWuHmhNCA7LSCW,"['modern alternative rock', 'modern rock', 'pop', 'rock']",314662,65,False,0.376,0.473,4,-5.636,1,0.0325,0.00527,0.00162,0.123,0.0398,148.835,Love_Letter,Romance,4,0
726,Blood Bank,15WbjBy1bzH1UsUldBwwlW,Blood Bank,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,"['eau claire indie', 'indie folk', 'melancholia']",285160,65,False,0.493,0.372,7,-11.889,1,0.0331,0.964,0.0308,0.117,0.25,116.86,Love_Letter,Romance,4,0
730,Sea of Love,33kKcOJoyNduHwXhEnga8X,The Covers Record,Cat Power,6G7OerKc3eBO9sVkRNopFC,"['art pop', 'dream pop', 'indie pop', 'melancholia', 'singer-songwriter', 'slowcore']",139466,64,False,0.585,0.0859,6,-11.478,0,0.0484,0.94,0.0,0.16,0.12,78.54,Love_Letter,Romance,4,0
732,Retrograde,2IqjKEBiz0CdLKdkXhxw84,Overgrown,James Blake,53KwLdlmrlCelAZMaLVZqU,"['indie soul', 'uk alternative pop', 'uk pop']",223600,64,False,0.533,0.251,7,-11.283,0,0.0372,0.873,0.104,0.134,0.186,77.503,Love_Letter,Romance,4,0
734,Youth,4AmcmraFjVzFb9SQDNTRyl,If You Leave,Daughter,46CitWgnWrvF9t70C2p1Me,['shimmer pop'],253013,63,False,0.4,0.525,0,-11.294,1,0.0435,0.887,0.00543,0.117,0.408,146.977,Love_Letter,Romance,4,0
738,Cosmic Love,0CSTvWUps1YmpQoXXay9ol,Lungs (Deluxe Edition),Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,"['baroque pop', 'pop', 'uk alternative pop']",255133,62,False,0.524,0.803,9,-5.56,0,0.0366,0.145,0.000191,0.115,0.0827,140.003,Love_Letter,Romance,4,0
745,Thank You,751gBcu62kORDelX7FV0mM,No Angel,Dido,2mpeljBig2IXLXRAFO9AAs,['pop rock'],217826,61,False,0.722,0.595,1,-9.928,0,0.0415,0.284,0.00054,0.0694,0.738,79.981,Love_Letter,Romance,4,0
746,No One's Gonna Love You,2IvNxLl01CTAfCOA103Tgx,Cease To Begin,Band of Horses,0OdUWJ0sBjDrqHygGUXeCF,"['indie rock', 'modern rock', 'stomp and holler']",217333,61,False,0.313,0.894,1,-3.579,1,0.0294,0.122,0.0,0.0925,0.363,149.044,Love_Letter,Romance,4,0
747,Anyone Else But You,2pKi1lRvXNASy7ybeQIDTy,The Moldy Peaches,The Moldy Peaches,7GGv4mV9JTJK9e7nIzUliU,"['anti-folk', 'lo-fi']",180093,61,False,0.521,0.237,7,-12.535,1,0.051,0.923,0.0,0.144,0.58,145.856,Love_Letter,Romance,4,0
757,Eyes,1a9czdo8IX5InOiSOg6xpv,Eyes,Rogue Wave,2JSc53B5cQ31m0xTB7JFpG,"['bay area indie', 'indie rock', 'noise pop', 'oakland indie', 'stomp and holler']",148866,58,False,0.642,0.462,1,-8.026,1,0.0294,0.821,2.51e-06,0.106,0.484,130.015,Love_Letter,Romance,4,0
761,(No One Knows Me) Like the Piano,2UBwvSk8tTMqydEdWsfBb8,Process (Bonus Edition),Sampha,2WoVwexZuODvclzULjPQtm,['indie soul'],218160,57,False,0.62,0.199,10,-13.788,1,0.0344,0.976,0.00178,0.107,0.179,129.01,Love_Letter,Romance,4,0
762,I Ain't Ever Loved No One - Acoustic,2z3HKlpENvfz1Am2MNF2pL,The Other Way,Donovan Woods,4SOtk3HtPYKqxnVuxNBMti,"['canadian singer-songwriter', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",199594,57,False,0.322,0.213,10,-14.915,0,0.0318,0.611,0.0,0.113,0.16,160.389,Love_Letter,Romance,4,0
763,Kingdom Leader,5GeIdhQ2HZ86I9HsQwvRAP,Kingdom Leader – Single,Boo Seeka,1SFz3S9eSUTc49ysstadiO,"['aussietronica', 'australian indie', 'australian pop']",214831,57,False,0.584,0.842,9,-4.35,0,0.0401,0.497,0.000277,0.0804,0.735,162.031,Love_Letter,Romance,4,0
764,She Moves In Her Own Way,2SGBEDwsOAOAHrrdAd304i,Inside In / Inside Out,The Kooks,1GLtl8uqKmnyCWxHmw9tL4,"['brighton indie', 'modern rock', 'rock']",169306,56,False,0.431,0.81,7,-5.379,1,0.066,0.276,0.0,0.0906,0.795,76.412,Love_Letter,Romance,4,0
766,Under The Influence,5IgjP7X4th6nMNDh4akUHb,Indigo (Extended),Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'r&b']",184613,96,True,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,Silk_Sheets,Romance,4,1
767,ALL MINE,3XgGQ1wjo5khvq2UImjyNF,WASTELAND,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",216062,81,True,0.617,0.378,9,-8.54,1,0.0315,0.428,9.16e-05,0.11,0.22,141.967,Silk_Sheets,Romance,4,1
770,Earned It (Fifty Shades Of Grey),4frLb7nWtsz2ymBE6k2GRP,Beauty Behind The Madness,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']",277680,76,True,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829,Silk_Sheets,Romance,4,1
772,Loveeeeeee Song,3DZQ6mzUkAdHqZWzqxBKIK,Unapologetic (Deluxe),Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",256320,72,True,0.71,0.598,5,-7.598,0,0.0319,0.508,0.0,0.0971,0.501,119.981,Silk_Sheets,Romance,4,1
773,Rehab (Winter In Paris),0zWbYGQq5O1KQd0iqzgjP6,Fuck The World,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",180303,73,True,0.549,0.242,5,-11.692,1,0.038,0.809,8.1e-05,0.127,0.286,144.211,Silk_Sheets,Romance,4,1
774,Kickin’ Back,5xjTqz4aYQeBnFhwMPmfx9,213,Mila J,6cN9XwPMj9bWzJ32GC6V7v,"['hip pop', 'pop r&b', 'r&b', 'trap queen', 'urban contemporary']",202434,71,True,0.703,0.669,11,-7.002,0,0.0648,0.31,0.0,0.115,0.546,115.139,Silk_Sheets,Romance,4,1
775,Fire & Desire,4BhGTc3Cgay2U1QcTS7vQe,Views,Drake,3TVXtAsR1Inumwj472S9r4,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",238120,71,True,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,Silk_Sheets,Romance,4,1
776,PERSIAN RUGS,02UJ1sCanP94fS2MdsWafh,PARTYPACK,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,"['pop', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",174306,71,True,0.768,0.428,1,-8.156,0,0.0459,0.0489,0.000491,0.105,0.147,110.478,Silk_Sheets,Romance,4,1
778,B.E.D.,1B6TmCvKjC4dopBohVW51x,4275 (Bonus Version),Jacquees,4tMm1dU6Gn04VAZ9ClHcIZ,"['atl hip hop', 'pop r&b', 'pop rap', 'r&b', 'rap', 'urban contemporary']",236146,70,True,0.739,0.536,1,-6.501,1,0.0587,0.00368,0.0,0.0968,0.193,122.022,Silk_Sheets,Romance,4,1
779,Who Hurt You?,23c9gmiiv7RCu7twft0Mym,Who Hurt You?,Daniel Caesar,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",231964,70,True,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,Silk_Sheets,Romance,4,1
780,One Night Only,74fQgHleHZ4V7Gm1XYcGkj,One Night Only,Sonder,2ICR2m4hOBPhaYiZB3rnLW,['r&b'],195909,69,False,0.874,0.402,4,-5.786,1,0.0691,0.263,0.00094,0.147,0.764,119.99,Silk_Sheets,Romance,4,0
782,Wus Good / Curious,2ekdnv2xVIyAdG3ySoDDeY,PARTYNEXTDOOR,PARTYNEXTDOOR,2HPaUgqeutzr3jx5a9WyDV,"['pop', 'r&b', 'rap', 'toronto rap', 'trap', 'urban contemporary']",212880,67,True,0.344,0.537,8,-8.215,0,0.079,0.0727,0.000127,0.225,0.453,82.878,Silk_Sheets,Romance,4,1
785,Garden Kisses,62d6YXEYxmMWAuLpw1EysL,Garden Kisses,Giveon,4fxd5Ee7UefO4CUXgwJ7IP,"['pop', 'r&b']",195405,67,False,0.478,0.373,5,-9.505,1,0.0317,0.915,6.36e-06,0.128,0.354,120.129,Silk_Sheets,Romance,4,0
786,Focus,3tZs3nVjySLbL320lP4mvs,H.E.R.,H.E.R.,3Y7RZ31TRPVadSFVy1o8os,"['pop', 'r&b', 'rap', 'urban contemporary']",200133,65,False,0.414,0.314,1,-12.943,0,0.0548,0.25,1.47e-05,0.117,0.09,84.993,Silk_Sheets,Romance,4,0
787,Good & Plenty - Remix,6T3Ebo7EOh8cUOyE4OhFpp,Good & Plenty (Remix),Lucky Daye,5Vuvs6Py2JRU7WiFDVsI7J,"['pop', 'r&b']",204705,65,False,0.629,0.579,9,-6.543,0,0.107,0.811,0.00366,0.0813,0.363,135.86,Silk_Sheets,Romance,4,0
790,Splash (feat. Jhené Aiko & Ty Dolla $ign),5Ip2VxpYt1dCD7MKmjrw52,LEGEND,John Legend,5y2Xq6xcjJb2jVM54GHK3t,"['neo mellow', 'neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",234498,63,True,0.635,0.483,8,-6.271,0,0.0557,0.31,0.0,0.207,0.265,132.131,Silk_Sheets,Romance,4,1
791,Dream,1mAQAh6yg1dTmnlE84ZvEo,Breezy,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,"['dance pop', 'pop', 'r&b']",190440,63,True,0.537,0.432,1,-8.985,1,0.0606,0.142,1.66e-06,0.169,0.196,92.585,Silk_Sheets,Romance,4,1
794,Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Sam Smith,2wY79sveU1sp5g7SokKOiI,"['dance pop', 'pop', 'uk pop']",156943,97,False,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,BBE,Confidence,5,0
795,BIG MAD,0bspC5fLlWgwCM6Rx1YUIh,BIG MAD,Ktlyn,6FaLegXtqjGZBH5VFrOlwG,[],143111,69,True,0.958,0.523,8,-6.1,1,0.0591,0.0293,0.0,0.106,0.309,102.039,BBE,Confidence,5,1
797,Toxic,6I9VzXrHxO9rA9A5euc8Ak,In The Zone,Britney Spears,26dSoYclwsYLMAKD3tpOr4,"['dance pop', 'pop']",198800,82,False,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,BBE,Confidence,5,0
802,W.I.T.C.H.,5XemvyG79fcKPl5lgbhplq,W.I.T.C.H.,Devon Cole,1VFt2HpmFG8Ufq6SDCoZe4,[],132133,76,False,0.868,0.66,7,-3.834,1,0.0526,0.104,0.0,0.0755,0.963,121.925,BBE,Confidence,5,0
803,STRUT,749rod7GCmj0OVdumGfzVq,STRUT,EMELINE,4S38gbKfKkEbty2YAIDIlV,['alt z'],117727,70,True,0.842,0.715,11,-5.906,0,0.0696,0.0419,2.58e-05,0.112,0.326,107.952,BBE,Confidence,5,1
804,Collide (feat. Tyga),22I3h5AOENlH4CqXJsEbFR,Collide (feat. Tyga),Justine Skye,0jUQSUOcM7lxVn5eVGTkzQ,"['alternative r&b', 'chill r&b', 'pop r&b', 'r&b']",260169,75,True,0.418,0.31,11,-9.869,0,0.0625,0.095,0.0,0.216,0.131,139.614,BBE,Confidence,5,1
808,Breakfast,6GUiIbJ834FcHewby3PwV0,Breakfast,Dove Cameron,2W8yFh0Ga6Yf3jiayVxwkE,"['pop', 'post-teen pop']",148470,80,False,0.64,0.553,2,-6.42,0,0.0411,0.0579,0.0,0.0914,0.486,81.992,BBE,Confidence,5,0
818,QUEEN,78uMiBBXyYIzqQgUHI3VT3,QUEEN,Mahogany Lox,1wG6KrT3zgutFeiCddBivH,['teen pop'],142894,48,True,0.775,0.621,2,-5.507,1,0.0847,0.00333,0.00106,0.152,0.812,167.011,BBE,Confidence,5,1
819,COZY,0mKGwFMHzTprtS2vpR3b6s,RENAISSANCE,Beyoncé,6vWDO969PvNqNYHIOW5v0m,"['dance pop', 'pop', 'r&b']",210372,79,True,0.556,0.63,7,-8.15,1,0.102,0.000828,0.00468,0.155,0.367,149.147,BBE,Confidence,5,1
820,Xtasy (Remix) [feat. Doechii],610faOY46uYOBi3KXazpSj,Xtasy (Remix) [feat. Doechii],Ravyn Lenae,5RTLRtXjbXI2lSXc6jxlAz,"['alternative r&b', 'escape room', 'indie r&b', 'indie soul', 'neo soul', 'r&b']",270497,60,True,0.663,0.794,5,-7.793,1,0.0886,0.231,0.000693,0.0861,0.74,107.084,BBE,Confidence,5,1
825,Gimme More,6ic8OlLUNEATToEFU3xmaH,Blackout,Britney Spears,26dSoYclwsYLMAKD3tpOr4,"['dance pop', 'pop']",251240,80,False,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,BBE,Confidence,5,0
829,Swamp Bitches (with Rico Nasty),2aOG6jVZnTqZwEhjGTcFMM,she / her / black bitch,Doechii,4E2rKHVDssGJm2SCDOMMJB,"['alternative r&b', 'escape room', 'pop', 'r&b', 'rap', 'viral rap']",180076,61,True,0.823,0.62,0,-6.219,1,0.0671,0.000132,0.000354,0.0866,0.194,140.082,BBE,Confidence,5,1
831,Thot Shit,5zNW5ARjYhJQJz1AChP33n,Thot Shit,Megan Thee Stallion,181bsRPaVXVlUKXrxwZfHK,"['dance pop', 'houston rap', 'pop', 'rap', 'trap queen']",184634,72,True,0.95,0.693,9,-3.424,1,0.0898,0.0133,0.0,0.173,0.891,130.02,BBE,Confidence,5,1
832,OMG BRITT,1lHO9Z4KzFzm9VPxKvT0KE,OMG BRITT,Sudan Archives,2MPHBxznH1fj59jbOWY38u,"['afrofuturism', 'alternative r&b', 'art pop', 'escape room', 'experimental r&b', 'indie soul', 'la pop']",172266,49,False,0.79,0.65,1,-8.227,1,0.0777,0.0233,1.06e-05,0.163,0.173,119.978,BBE,Confidence,5,0
835,ME FIRST - A COLORS SHOW,27r0boXgMC64byb513mJNu,ME FIRST - A COLORS SHOW,Kari Faux,4c2ighP1wj8E5dVGJDCOiB,"['alternative r&b', 'arkansas hip hop', 'escape room', 'indie r&b', 'indie soul', 'multidisciplinary', 'trap queen']",153573,51,True,0.774,0.664,1,-6.688,1,0.0873,0.204,0.00866,0.0688,0.766,85.024,BBE,Confidence,5,1
841,BIZCOCHITO,4kXxEhuatrvwrTQycA7s9B,MOTOMAMI,ROSALÍA,7ltDVBr6mKbRvohxheJ9h1,['r&b en espanol'],109120,84,True,0.93,0.774,1,-4.203,1,0.0744,0.605,0.0238,0.12,0.781,116.972,BBE,Confidence,5,1
845,Sweat,0TzXhuxOpmvIa68QykPqIV,Sweat,Claudia Valentina,1LZNFyDqn3t4DnOFpfK84I,['uk pop'],183997,50,True,0.82,0.722,1,-5.103,1,0.0566,0.0371,0.000164,0.128,0.469,100.01,BBE,Confidence,5,1
850,Bad Girls,6nzXkCBOhb2mxctNihOqbb,Matangi,M.I.A.,0QJIPDAEDILuo8AIq3pMuU,"['dance pop', 'indietronica', 'new rave']",227520,77,False,0.639,0.912,1,-2.621,1,0.0615,0.00107,0.0,0.097,0.343,143.448,BBE,Confidence,5,0
853,Luxurious,3UQmoVQJqBYauTZLVPs3uo,Love Angel Music Baby (Deluxe Version),Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,"['dance pop', 'pop']",264920,66,False,0.811,0.726,0,-3.995,1,0.0813,0.154,0.0,0.116,0.666,131.027,BBE,Confidence,5,0
854,Maneater,4wH4dJgrsxONID6KS2tDQM,Loose,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",258893,80,False,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,BBE,Confidence,5,0
858,Sex With Me,7BiELrM90hRxpozaIXbsLw,ANTI (Deluxe),Rihanna,5pKCCKE2ajJHZ9KAiaK11H,"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",206400,73,True,0.58,0.532,1,-5.668,0,0.0424,0.294,0.0,0.0948,0.39,112.049,BBE,Confidence,5,1
861,I Like Him,68UU9oaQtMDnh6PRlW842H,Everything Sucks,Princess Nokia,6lay1nwbE6hTx1jivysUAL,"['alternative r&b', 'escape room', 'lgbtq+ hip hop', 'pop', 'trap queen', 'viral rap']",132453,66,True,0.893,0.579,9,-8.995,1,0.113,0.0641,0.000121,0.215,0.611,133.018,BBE,Confidence,5,1
862,Promiscuous,2gam98EZKrF9XuOkU13ApN,Loose,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",242293,83,False,0.808,0.97,10,-6.098,0,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,BBE,Confidence,5,0
885,The One (Sprite Limelight),22Xi8off2rIqT1kwTZXKPW,The One (Sprite Limelight),Coi Leray,6AMd49uBDJfhf30Ak2QR5s,"['new jersey underground rap', 'r&b', 'rap', 'trap queen', 'viral rap']",135733,58,False,0.73,0.562,0,-7.413,1,0.0854,0.414,9.75e-05,0.103,0.335,99.98,Feelin'_Myself,Confidence,5,0
886,Diva (feat. Emilia),0Be0IFTqpOBkJeGQYaXvY6,Diva (feat. Emilia),Princess Nokia,6lay1nwbE6hTx1jivysUAL,"['alternative r&b', 'escape room', 'lgbtq+ hip hop', 'pop', 'trap queen', 'viral rap']",215000,56,True,0.772,0.831,8,-3.885,0,0.0462,0.0591,4.15e-06,0.137,0.606,127.988,Feelin'_Myself,Confidence,5,1
889,Good Love (feat. Usher),52JFc40b28XJDROR3c4uAr,Good Love (feat. Usher),City Girls,37hAfseJWi0G3Scife12Il,"['dance pop', 'pop', 'r&b', 'rap', 'scam rap', 'trap queen']",232787,65,True,0.557,0.843,7,-4.519,1,0.0875,0.00132,0.0,0.109,0.811,129.511,Feelin'_Myself,Confidence,5,1
898,Seduce & Scheme (RAP SH!T: Soundtrack From The Max Original Series),7soX1jrCsDhZdwikQiiibk,Seduce & Scheme (RAP SH!T: Soundtrack From The Max Original Series),Shawna & Mia,1IbE7R5bQCSBeMhVRbWnU7,[],144509,58,True,0.915,0.645,1,-6.312,1,0.0847,0.0012,0.0,0.0794,0.385,108.028,Feelin'_Myself,Confidence,5,1
901,I WANNA BE YOUR SLAVE,4pt5fDVTg5GhEvEtlz9dKk,Teatro d'ira - Vol. I,Måneskin,0lAWpj5szCSwM4rUMHYmrr,"['indie rock italiano', 'italian pop']",173346,84,True,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,Walk_Like_A_Badass,Confidence,5,1
903,Supermassive Black Hole,3lPr8ghNDBLc2uZovNyLs9,Black Holes and Revelations,Muse,12Chz98pHFMPJEknJQMWvI,"['modern rock', 'permanent wave', 'rock']",212439,78,False,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,Walk_Like_A_Badass,Confidence,5,0
904,Teenagers,7j31rVgGX9Q2blT92VBEA0,The Black Parade,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,"['emo', 'pop punk']",161920,82,False,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,Walk_Like_A_Badass,Confidence,5,0
905,Vertigo,1uxPC9Sqn1bMLhUaTqFjye,S.I.D.E.S.,Alice Merton,7f0OLhGgBMX9fUjm1dcPip,[],186933,47,False,0.63,0.884,5,-4.292,1,0.0489,0.00103,0.000102,0.268,0.637,134.981,Walk_Like_A_Badass,Confidence,5,0
907,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,AM,Arctic Monkeys,7Ln80lUS6He07XvHI8qqHH,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",272394,88,False,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,Walk_Like_A_Badass,Confidence,5,0
909,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,By the Way (Deluxe Edition),Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave']",269000,82,False,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,Walk_Like_A_Badass,Confidence,5,0
910,Weird Leisure,0cJZTQ1x6ko3gbtoLKaoQe,A Celebration Of Endings,Biffy Clyro,1km0R7wy712AzLkA1WjKET,"['modern rock', 'rock', 'scottish rock']",248493,55,True,0.228,0.879,5,-4.326,1,0.0701,0.000141,8.7e-06,0.0484,0.352,145.418,Walk_Like_A_Badass,Confidence,5,1
912,Icky Thump,2LMq1O0NiqGhPOlXo3McYQ,Icky Thump,The White Stripes,4F84IBURUo98rz4r61KF70,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",254533,67,False,0.417,0.63,9,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,Walk_Like_A_Badass,Confidence,5,0
915,I Like The Way You Die,13HPn0OyGLPtJ6iUNiwLYg,I Like The Way You Die,Black Honey,2oVmQT6s29pVIKpqJkyxBS,"['brighton indie', 'english indie rock', 'modern alternative rock', 'modern rock']",188026,51,False,0.546,0.76,9,-6.887,0,0.0399,0.00629,4.66e-05,0.0737,0.41,101.936,Walk_Like_A_Badass,Confidence,5,0
917,King,1VSngtLdJhrlfHkLxTyOXK,King,Florence + The Machine,1moxjboGR7GNWYIMWsRjgG,"['baroque pop', 'pop', 'uk alternative pop']",280130,63,False,0.73,0.445,6,-8.376,0,0.0446,0.142,0.00109,0.107,0.075,105.976,Walk_Like_A_Badass,Confidence,5,0
922,Wild Stare,6NZUOG0R0uxIBkcQ6BIqfq,ROOKERY,Giant Rooks,5wD0owYApRtYmjPWavWKvb,[],194480,51,False,0.646,0.82,10,-3.618,0,0.0521,0.026,0.000171,0.191,0.438,128.061,Walk_Like_A_Badass,Confidence,5,0
